,date,year,month,open,high,low,close,volume,id
3482,2000-03-09,2000,3,30.22,506.5,29.56,30.56,9494400,3509
3481,2000-03-10,2000,3,30.42,506.5,30.25,31.44,8806000,3508
3480,2000-03-13,2000,3,0,506.5,29.88,30.33,10643200,3507
3479,2000-03-14,2000,3,30.3,506.5,28.5,28.56,15024000,3506
3478,2000-03-15,2000,3,28.91,506.5,28.53,29.06,15668400,3505
3477,2000-03-16,2000,3,29.33,506.5,28.62,30.39,13164800,3504
3476,2000-03-17,2000,3,30.03,506.5,29.91,31.25,10548400,3503
3475,2000-03-20,2000,3,30.88,506.5,30.59,30.75,7049600,3502
3474,2000-03-21,2000,3,30.64,506.5,30.41,33.73,18154000,3501
3473,2000-03-22,2000,3,33.2,506.5,32.89,36.05,19661200,3500
3472,2000-03-23,2000,3,35.5,506.5,35,35.33,19761200,3499
3471,2000-03-24,2000,3,35.61,506.5,33.88,34.67,15791200,3498
3470,2000-03-27,2000,3,34.41,506.5,34.22,34.89,9854400,3497
3469,2000-03-28,2000,3,34.31,506.5,34.28,34.78,7087200,3496
3468,2000-03-29,2000,3,34.84,506.5,33.46,33.98,8414400,3495
3467,2000-03-30,2000,3,33.38,506.5,31.25,31.44,14397200,3494
3466,2000-03-31,2000,3,31.86,506.5,31.5,33.95,13890400,3493
3465,2000-04-03,2000,4,33.88,506.5,32.36,33.33,11446400,3492
3464,2000-04-04,2000,4,33.16,506.5,29.19,31.83,23416000,3491
3463,2000-04-05,2000,4,31.62,506.5,31,32.59,16128800,3490
3462,2000-04-06,2000,4,32.66,506.5,30.81,31.3,8994000,3489
3461,2000-04-07,2000,4,31.81,506.5,31.38,32.94,8457200,3488
3460,2000-04-10,2000,4,32.92,506.5,31,31.25,7317200,3487
3459,2000-04-11,2000,4,30.88,506.5,29.52,29.86,19228800,3486
3458,2000-04-12,2000,4,29.75,506.5,26.22,27.31,32808800,3485
3457,2000-04-13,2000,4,27.88,506.5,27.12,28.45,18741200,3484
3456,2000-04-14,2000,4,27.33,506.5,27.25,27.97,23374400,3483
3455,2000-04-17,2000,4,27.38,506.5,27.27,30.97,14270000,3482
3454,2000-04-18,2000,4,30.88,506.5,29.84,31.72,13684800,3481
3453,2000-04-19,2000,4,31.55,506.5,29.94,30.28,17026800,3480
3452,2000-04-20,2000,4,30.92,506.5,29.27,29.72,25571200,3479
3451,2000-04-24,2000,4,28.75,506.5,28.19,30.12,15565200,3478
3450,2000-04-25,2000,4,30.53,506.5,30.52,32.08,13696000,3477
3449,2000-04-26,2000,4,31.66,506.5,30,30.33,12896400,3476
3448,2000-04-27,2000,4,29.3,506.5,29.14,31.69,11556000,3475
3447,2000-04-28,2000,4,31.78,506.5,30.33,31.02,8432800,3474
3446,2000-05-01,2000,5,31.22,506.5,30.47,31.08,7972000,3473
3445,2000-05-02,2000,5,30.81,506.5,29.38,29.47,8141200,3472
3444,2000-05-03,2000,5,29.73,506.5,27.91,28.77,17291600,3471
3443,2000-05-04,2000,5,28.78,506.5,27.64,27.67,13979600,3470
3442,2000-05-05,2000,5,27.7,506.5,27.68,28.28,9937200,3469
3441,2000-05-08,2000,5,28.02,506.5,27.25,27.53,6402800,3468
3440,2000-05-09,2000,5,27.58,506.5,26.22,26.36,11586000,3467
3439,2000-05-10,2000,5,26.02,506.5,24.5,24.83,18737200,3466
3438,2000-05-11,2000,5,25.34,506.5,24.75,25.7,17338800,3465
3437,2000-05-12,2000,5,26.5,506.5,26.19,26.91,10764800,3464
3436,2000-05-15,2000,5,27.02,506.5,25,25.25,23825600,3463
3435,2000-05-16,2000,5,26.13,506.5,25.69,26.42,15498000,3462
3434,2000-05-17,2000,5,25.91,506.5,25.09,25.34,14006400,3461
3433,2000-05-18,2000,5,25.75,506.5,25.16,25.19,12828000,3460
3432,2000-05-19,2000,5,24.81,506.5,23.3,23.5,25979200,3459
3431,2000-05-22,2000,5,23.44,506.5,21.5,22.48,26735600,3458
3430,2000-05-23,2000,5,22.62,506.5,21.12,21.45,18225200,3457
3429,2000-05-24,2000,5,21.55,506.5,20.75,21.92,24056800,3456
3428,2000-05-25,2000,5,22.12,506.5,21.5,21.82,14396400,3455
3427,2000-05-26,2000,5,22,506.5,21.31,21.59,6422800,3454
3426,2000-05-30,2000,5,21.91,506.5,20.44,21.89,23431200,3453
3425,2000-05-31,2000,5,21.72,506.5,20.88,21,15192400,3452
3424,2000-06-01,2000,6,20.44,506.5,20.09,22.28,31832000,3451
3423,2000-06-02,2000,6,23.44,506.5,22.25,23.14,28074000,3450
3422,2000-06-05,2000,6,23.33,506.5,22.42,22.83,11426000,3449
3421,2000-06-06,2000,6,22.99,506.5,22.58,23.22,18391200,3448
3420,2000-06-07,2000,6,23.41,506.5,22.91,24.14,11688000,3447
3419,2000-06-08,2000,6,24.41,506.5,23.28,23.7,8197200,3446
3418,2000-06-09,2000,6,24.19,506.5,23.59,23.94,8914800,3445
3417,2000-06-12,2000,6,24.09,506.5,22.72,22.8,10047200,3444
3416,2000-06-13,2000,6,22.8,506.5,22.05,23.62,12417200,3443
3415,2000-06-14,2000,6,23.67,506.5,22.53,22.61,9808400,3442
3414,2000-06-15,2000,6,22.81,506.5,22.25,23.09,8716800,3441
3413,2000-06-16,2000,6,23.38,506.5,22.27,22.8,10486000,3440
3412,2000-06-19,2000,6,22.64,506.5,22.45,24.16,13840000,3439
3411,2000-06-20,2000,6,24.62,506.5,24.59,25.31,17632400,3438
3410,2000-06-21,2000,6,25.25,506.5,25.16,27.81,17346200,3437
3409,2000-06-22,2000,6,27.88,506.5,26.38,26.88,16486400,3436
3408,2000-06-23,2000,6,26.89,506.5,25.41,25.84,7182800,3435
3407,2000-06-26,2000,6,26.25,506.5,26.06,27.06,6504000,3434
3406,2000-06-27,2000,6,26.89,506.5,25.75,25.88,7049000,3433
3405,2000-06-28,2000,6,26.66,506.5,25.75,27.22,10084000,3432
3404,2000-06-29,2000,6,26.53,506.5,25.53,25.62,7139800,3431
3403,2000-06-30,2000,6,26.41,506.5,25.81,26.19,10636000,3430
3402,2000-07-03,2000,7,26.06,506.5,26.06,26.69,2486400,3429
3401,2000-07-05,2000,7,26.62,506.5,25.38,25.81,9259800,3428
3400,2000-07-06,2000,7,26.25,506.5,24.81,25.91,10865000,3427
3399,2000-07-07,2000,7,26.3,506.5,26.06,27.22,9307400,3426
3398,2000-07-10,2000,7,27.05,506.5,26.88,28.56,14049600,3425
3397,2000-07-11,2000,7,28.5,506.5,27.72,28.47,12687400,3424
3396,2000-07-12,2000,7,29.06,506.5,28.19,29.44,7785400,3423
3395,2000-07-13,2000,7,29.25,506.5,27.38,28.25,15789200,3422
3394,2000-07-14,2000,7,28.56,506.5,28.44,28.84,6608600,3421
3393,2000-07-17,2000,7,29.12,506.5,28.56,29.16,9163400,3420
3392,2000-07-18,2000,7,29.25,506.5,26.5,28.62,10214200,3419
3391,2000-07-19,2000,7,27.59,506.5,25.88,26.34,15827200,3418
3390,2000-07-20,2000,7,27.5,506.5,27.06,27.56,16476400,3417
3389,2000-07-21,2000,7,27.18,506.5,26.47,26.78,6872800,3416
3388,2000-07-24,2000,7,26.28,506.5,23.75,24.34,14209200,3415
3387,2000-07-25,2000,7,25.16,506.5,24.53,25.03,7453000,3414
3386,2000-07-26,2000,7,24.92,506.5,24.62,25.03,6879000,3413
3385,2000-07-27,2000,7,25,506.5,24.94,26,10202000,3412
3384,2000-07-28,2000,7,26.14,506.5,23.44,24.16,8135600,3411
3383,2000-07-31,2000,7,24.58,506.5,24.38,25.41,5323200,3410
3382,2000-08-01,2000,8,25.16,506.5,24.56,24.66,4692600,3409
3381,2000-08-02,2000,8,24.5,506.5,23.5,23.62,5605200,3408
3380,2000-08-03,2000,8,22.78,506.5,22.12,24,11558400,3407
3379,2000-08-04,2000,8,24.73,506.5,23.16,23.69,8358000,3406
3378,2000-08-07,2000,8,23.94,506.5,23.59,23.97,6462600,3405
3377,2000-08-08,2000,8,23.97,506.5,23.16,23.38,6212200,3404
3376,2000-08-09,2000,8,24.06,506.5,23.62,23.75,13145800,3403
3375,2000-08-10,2000,8,24,506.5,23.69,23.78,8894200,3402
3374,2000-08-11,2000,8,23.42,506.5,22.78,23.84,8428200,3401
3373,2000-08-14,2000,8,23.8,506.5,23.16,23.53,5530400,3400
3372,2000-08-15,2000,8,23.62,506.5,23.25,23.34,4008800,3399
3371,2000-08-16,2000,8,23.44,506.5,23.41,24.25,4866000,3398
3370,2000-08-17,2000,8,24.19,506.5,24.16,25.72,9317400,3397
3369,2000-08-18,2000,8,25.69,506.5,24.94,25,6687200,3396
3368,2000-08-21,2000,8,25.12,506.5,24.81,25.25,4747200,3395
3367,2000-08-22,2000,8,25.31,506.5,25.19,25.84,9816200,3394
3366,2000-08-23,2000,8,25.73,506.5,25.53,27.16,8344800,3393
3365,2000-08-24,2000,8,27.34,506.5,26.69,28.05,10986800,3392
3364,2000-08-25,2000,8,28.25,506.5,28.05,28.41,11710400,3391
3363,2000-08-28,2000,8,0,506.5,28.53,29.03,12577200,3390
3362,2000-08-29,2000,8,28.95,506.5,28.84,29.59,9366600,3389
3361,2000-08-30,2000,8,29.5,506.5,29.35,29.75,10028600,3388
3360,2000-08-31,2000,8,29.48,506.5,29.47,30.47,14377600,3387
3359,2000-09-01,2000,9,30.66,506.5,30.56,31.72,8888200,3386
3358,2000-09-05,2000,9,31.33,506.5,31,31.22,10455800,3385
3357,2000-09-06,2000,9,30.69,506.5,28.88,29.22,12279600,3384
3356,2000-09-07,2000,9,29.56,506.5,29.12,31,7532400,3383
3355,2000-09-08,2000,9,30.81,506.5,29.25,29.44,6749600,3382
3354,2000-09-11,2000,9,29.34,506.5,29.06,29.22,6581000,3381
3353,2000-09-12,2000,9,28.67,506.5,28.5,28.88,6598400,3380
3352,2000-09-13,2000,9,28.38,506.5,28.38,29,10813000,3379
3351,2000-09-14,2000,9,29.28,506.5,28.01,28.43,14332400,3378
3350,2000-09-15,2000,9,28.88,506.5,27.12,27.62,13561400,3377
3349,2000-09-18,2000,9,27.62,506.5,27.53,30.33,14001400,3376
3348,2000-09-19,2000,9,29.88,506.5,29.28,29.97,9518200,3375
3347,2000-09-20,2000,9,29.7,506.5,29.28,30.52,7765600,3374
3346,2000-09-21,2000,9,29.25,506.5,25.56,28.34,17269200,3373
3345,2000-09-22,2000,9,25.16,506.5,25,26.09,24751400,3372
3344,2000-09-25,2000,9,26.38,506.5,26.03,26.75,14817200,3371
3343,2000-09-26,2000,9,26.66,506.5,25.56,25.72,10284600,3370
3342,2000-09-27,2000,9,25.88,506.5,24.12,24.47,14122200,3369
3341,2000-09-28,2000,9,24.66,506.5,21.25,26.75,11651200,3368
3340,2000-09-29,2000,9,14.09,506.5,12.69,12.88,59838000,3367
3339,2000-10-02,2000,10,13.34,506.5,11.75,12.12,85677600,3366
3338,2000-10-03,2000,10,12.47,506.5,11.06,11.16,72135800,3365
3337,2000-10-04,2000,10,11.19,506.5,10.94,11.81,51650400,3364
3336,2000-10-05,2000,10,11.75,506.5,11,11.03,30948000,3363
3335,2000-10-06,2000,10,11.34,506.5,10.5,11.09,21407200,3362
3334,2000-10-09,2000,10,11.31,506.5,10.56,10.88,20916800,3361
3333,2000-10-10,2000,10,10.81,506.5,10.19,10.44,24358000,3360
3332,2000-10-11,2000,10,10.06,506.5,9.56,9.81,41813800,3359
3331,2000-10-12,2000,10,10.16,506.5,9.75,10,41700800,3358
3330,2000-10-13,2000,10,10.12,506.5,10,11.03,43060000,3357
3329,2000-10-16,2000,10,11.16,506.5,10.5,10.75,28383400,3356
3328,2000-10-17,2000,10,10.84,506.5,9.84,10.06,21116600,3355
3327,2000-10-18,2000,10,9.72,506.5,8.22,10.06,26988800,3354
3326,2000-10-19,2000,10,9.58,506.5,8.66,9.47,53370000,3353
3325,2000-10-20,2000,10,9.53,506.5,9.47,9.75,27976600,3352
3324,2000-10-23,2000,10,9.75,506.5,9.72,10.19,18550200,3351
3323,2000-10-24,2000,10,10.34,506.5,9.38,9.44,27530200,3350
3322,2000-10-25,2000,10,9.53,506.5,9.12,9.25,23349800,3349
3321,2000-10-26,2000,10,9.41,506.5,8.75,9.25,25444400,3348
3320,2000-10-27,2000,10,9.44,506.5,8.94,9.28,25891800,3347
3319,2000-10-30,2000,10,9.56,506.5,9.38,9.66,21794000,3346
3318,2000-10-31,2000,10,9.88,506.5,9.62,9.78,29944000,3345
3317,2000-11-01,2000,11,9.72,506.5,9.72,10.25,20378800,3344
3316,2000-11-02,2000,11,10.56,506.5,10.53,11.16,20496200,3343
3315,2000-11-03,2000,11,11.5,506.5,10.97,11.12,17942000,3342
3314,2000-11-06,2000,11,11.22,506.5,10.44,10.72,13795200,3341
3313,2000-11-07,2000,11,10.75,506.5,10.41,10.66,10653200,3340
3312,2000-11-08,2000,11,10.69,506.5,9.81,10.03,14857200,3339
3311,2000-11-09,2000,11,9.94,506.5,9.53,10.09,16891200,3338
3310,2000-11-10,2000,11,9.68,506.5,9.5,9.53,14967400,3337
3309,2000-11-13,2000,11,9.38,506.5,9.12,9.69,15215200,3336
3308,2000-11-14,2000,11,9.97,506.5,9.78,10.12,14160600,3335
3307,2000-11-15,2000,11,10.02,506.5,9.62,9.94,9878800,3334
3306,2000-11-16,2000,11,9.75,506.5,9.44,9.5,8384800,3333
3305,2000-11-17,2000,11,9.59,506.5,9.12,9.25,15470000,3332
3304,2000-11-20,2000,11,9.3,506.5,9.12,9.47,14039200,3331
3303,2000-11-21,2000,11,9.59,506.5,9.34,9.41,10650800,3330
3302,2000-11-22,2000,11,9.41,506.5,9.19,9.25,9864400,3329
3301,2000-11-24,2000,11,9.43,506.5,9.41,9.66,5677000,3328
3300,2000-11-27,2000,11,9.94,506.5,9.25,9.34,9068000,3327
3299,2000-11-28,2000,11,9.34,506.5,8.97,9.02,8290200,3326
3298,2000-11-29,2000,11,9.06,506.5,8.06,8.78,16557600,3325
3297,2000-11-30,2000,11,8.34,506.5,8.06,8.25,27863200,3324
3296,2000-12-01,2000,12,8.5,506.5,8.25,8.53,13543800,3323
3295,2000-12-04,2000,12,8.59,506.5,8.22,8.34,13139800,3322
3294,2000-12-05,2000,12,8.47,506.5,6.82,8.5,19131800,3321
3293,2000-12-06,2000,12,7.31,506.5,7,7.16,48624600,3320
3292,2000-12-07,2000,12,7.22,506.5,7,7.16,14226000,3319
3291,2000-12-08,2000,12,7.41,506.5,7.22,7.53,15158400,3318
3290,2000-12-11,2000,12,7.59,506.5,7.44,7.59,11639000,3317
3289,2000-12-12,2000,12,7.62,506.5,7.5,7.69,12972400,3316
3288,2000-12-13,2000,12,7.78,506.5,7.44,7.5,11840400,3315
3287,2000-12-14,2000,12,7.52,506.5,7.19,7.22,8895200,3314
3286,2000-12-15,2000,12,7.28,506.5,7,7.03,15763800,3313
3285,2000-12-18,2000,12,7.28,506.5,6.97,7.12,11478200,3312
3284,2000-12-19,2000,12,7.19,506.5,6.81,7,13137800,3311
3283,2000-12-20,2000,12,6.89,506.5,6.81,7.19,19873200,3310
3282,2000-12-21,2000,12,7.12,506.5,6.94,7.03,12991600,3309
3281,2000-12-22,2000,12,7.06,506.5,7.06,7.5,11218000,3308
3280,2000-12-26,2000,12,7.44,506.5,7.11,7.34,7567000,3307
3279,2000-12-27,2000,12,7.17,506.5,7.09,7.41,11414800,3306
3278,2000-12-28,2000,12,7.19,506.5,7.16,7.41,10801200,3305
3277,2000-12-29,2000,12,7.34,506.5,7.25,7.44,19804800,3304
3276,2001-01-02,2001,1,7.44,506.5,7.28,7.44,15673800,3303
3275,2001-01-03,2001,1,7.22,506.5,7.22,8.19,28602200,3302
3274,2001-01-04,2001,1,9.09,506.5,8.41,8.53,26259600,3301
3273,2001-01-05,2001,1,8.47,506.5,8.03,8.19,14472200,3300
3272,2001-01-08,2001,1,8.46,506.5,7.97,8.28,12885200,3299
3271,2001-01-09,2001,1,8.41,506.5,8.28,8.59,20484600,3298
3270,2001-01-10,2001,1,8.34,506.5,8.03,8.28,20391400,3297
3269,2001-01-11,2001,1,8.12,506.5,8.12,9,28240200,3296
3268,2001-01-12,2001,1,8.94,506.5,8.51,8.59,14762000,3295
3267,2001-01-16,2001,1,8.72,506.5,8.5,8.56,10675200,3294
3266,2001-01-17,2001,1,8.78,506.5,8.25,8.41,26194800,3293
3265,2001-01-18,2001,1,8.91,506.5,8.81,9.34,43251800,3292
3264,2001-01-19,2001,1,9.72,506.5,9.34,9.75,27498200,3291
3263,2001-01-22,2001,1,9.53,506.5,9.22,9.62,17978800,3290
3262,2001-01-23,2001,1,9.66,506.5,9.53,10.25,30978200,3289
3261,2001-01-24,2001,1,10.34,506.5,9.78,10.25,25307000,3288
3260,2001-01-25,2001,1,10.28,506.5,9.88,9.97,16994000,3287
3259,2001-01-26,2001,1,9.75,506.5,9.53,9.78,17013400,3286
3258,2001-01-29,2001,1,9.78,506.5,9.78,10.84,30251800,3285
3257,2001-01-30,2001,1,10.78,506.5,10.44,10.88,24419800,3284
3256,2001-01-31,2001,1,10.75,506.5,10.72,10.81,25326400,3283
3255,2001-02-01,2001,2,10.34,506.5,10.25,10.56,13088400,3282
3254,2001-02-02,2001,2,10.56,506.5,10.25,10.31,15026400,3281
3253,2001-02-05,2001,2,10.25,506.5,9.88,10.09,11537000,3280
3252,2001-02-06,2001,2,10.08,506.5,10,10.56,15991400,3279
3251,2001-02-07,2001,2,10.33,506.5,9.91,10.38,12851800,3278
3250,2001-02-08,2001,2,10.28,506.5,10.09,10.38,19983800,3277
3249,2001-02-09,2001,2,10.25,506.5,9.34,9.56,20758800,3276
3248,2001-02-12,2001,2,9.53,506.5,9.41,9.84,9562600,3275
3247,2001-02-13,2001,2,9.97,506.5,9.5,9.56,8325800,3274
3246,2001-02-14,2001,2,9.59,506.5,9.25,9.75,10654400,3273
3245,2001-02-15,2001,2,9.84,506.5,9.78,10.03,10987600,3272
3244,2001-02-16,2001,2,9.5,506.5,9.38,9.5,9253000,3271
3243,2001-02-20,2001,2,9.59,506.5,9.09,9.16,10833800,3270
3242,2001-02-21,2001,2,9.12,506.5,9.12,9.44,13447400,3269
3241,2001-02-22,2001,2,9.53,506.5,9,9.41,15326400,3268
3240,2001-02-23,2001,2,9.31,506.5,9.12,9.41,10255600,3267
3239,2001-02-26,2001,2,9.53,506.5,9.28,9.75,7039200,3266
3238,2001-02-27,2001,2,9.64,506.5,9.34,9.69,9909400,3265
3237,2001-02-28,2001,2,9.69,506.5,9.06,9.12,17643000,3264
3236,2001-03-01,2001,3,8.91,506.5,8.59,9.38,11607800,3263
3235,2001-03-02,2001,3,9.16,506.5,9.12,9.62,14120200,3262
3234,2001-03-05,2001,3,9.69,506.5,9.56,10.19,11324600,3261
3233,2001-03-06,2001,3,10.36,506.5,10.34,10.75,25733400,3260
3232,2001-03-07,2001,3,10.66,506.5,10.38,10.62,14806400,3259
3231,2001-03-08,2001,3,10.34,506.5,10.22,10.41,7017400,3258
3230,2001-03-09,2001,3,10.31,506.5,10,10.12,10287600,3257
3229,2001-03-12,2001,3,9.84,506.5,9.06,9.31,13591400,3256
3228,2001-03-13,2001,3,9.44,506.5,9.09,9.78,15703400,3255
3227,2001-03-14,2001,3,9.25,506.5,9.22,10.22,16758000,3254
3226,2001-03-15,2001,3,10.44,506.5,9.59,9.84,18122600,3253
3225,2001-03-16,2001,3,9.44,506.5,9.44,9.81,14500000,3252
3224,2001-03-19,2001,3,9.88,506.5,9.75,10.28,12404000,3251
3223,2001-03-20,2001,3,10.38,506.5,9.84,9.84,16664600,3250
3222,2001-03-21,2001,3,9.89,506.5,9.69,10.06,13142400,3249
3221,2001-03-22,2001,3,10.19,506.5,10.09,10.81,25184400,3248
3220,2001-03-23,2001,3,11,506.5,11,11.5,33136000,3247
3219,2001-03-26,2001,3,11.57,506.5,10.57,10.89,25542200,3246
3218,2001-03-27,2001,3,10.97,506.5,10.95,11.43,18904000,3245
3217,2001-03-28,2001,3,11.04,506.5,10.75,11.08,19901200,3244
3216,2001-03-29,2001,3,10.88,506.5,10.75,11.26,21192400,3243
3215,2001-03-30,2001,3,11.28,506.5,10.67,11.04,13758000,3242
3214,2001-04-02,2001,4,11.04,506.5,10.58,10.8,11493400,3241
3213,2001-04-03,2001,4,10.68,506.5,10.07,10.12,12980600,3240
3212,2001-04-04,2001,4,9.88,506.5,9.38,9.75,23442800,3239
3211,2001-04-05,2001,4,10.3,506.5,10,10.43,15182000,3238
3210,2001-04-06,2001,4,10.4,506.5,9.95,10.3,11211600,3237
3209,2001-04-09,2001,4,10.34,506.5,10.03,10.27,9178400,3236
3208,2001-04-10,2001,4,10.45,506.5,10.39,11.02,15700200,3235
3207,2001-04-11,2001,4,11.49,506.5,10.64,10.9,11750600,3234
3206,2001-04-12,2001,4,10.71,506.5,10.58,11.21,10360400,3233
3205,2001-04-16,2001,4,11.04,506.5,10.43,10.72,9848000,3232
3204,2001-04-17,2001,4,10.6,506.5,9.8,10.2,23511200,3231
3203,2001-04-18,2001,4,10.78,506.5,10.54,11.39,36643200,3230
3202,2001-04-19,2001,4,12.74,506.5,11.8,12.86,65509800,3229
3201,2001-04-20,2001,4,12.47,506.5,12.3,12.52,24139800,3228
3200,2001-04-23,2001,4,12.15,506.5,12,12.12,18995800,3227
3199,2001-04-24,2001,4,12.16,506.5,11.76,12.01,13123000,3226
3198,2001-04-25,2001,4,12.11,506.5,11.78,12.36,11603200,3225
3197,2001-04-26,2001,4,12.58,506.5,12.25,12.34,28172400,3224
3196,2001-04-27,2001,4,12.6,506.5,12.38,13.1,16363400,3223
3195,2001-04-30,2001,4,13.33,506.5,12.43,12.74,17363200,3222
3194,2001-05-01,2001,5,12.7,506.5,12.6,12.96,14663800,3221
3193,2001-05-02,2001,5,13.17,506.5,12.88,13.3,12906800,3220
3192,2001-05-03,2001,5,13.12,506.5,12.36,12.48,10433400,3219
3191,2001-05-04,2001,5,12.12,506.5,11.98,12.88,9694600,3218
3190,2001-05-07,2001,5,12.81,506.5,12.42,12.48,9690800,3217
3189,2001-05-08,2001,5,12.68,506.5,11.97,12.28,11007200,3216
3188,2001-05-09,2001,5,12.07,506.5,11.84,11.99,11487800,3215
3187,2001-05-10,2001,5,12.11,506.5,11.42,11.5,10028200,3214
3186,2001-05-11,2001,5,11.5,506.5,11.38,11.42,6977400,3213
3185,2001-05-14,2001,5,11.45,506.5,11.38,11.64,10930200,3212
3184,2001-05-15,2001,5,11.68,506.5,11.52,11.59,8347800,3211
3183,2001-05-16,2001,5,11.62,506.5,11.42,12.05,11167000,3210
3182,2001-05-17,2001,5,12.12,506.5,11.62,11.78,11457600,3209
3181,2001-05-18,2001,5,11.68,506.5,11.56,11.76,5543600,3208
3180,2001-05-21,2001,5,11.82,506.5,11.53,11.78,16019200,3207
3179,2001-05-22,2001,5,12,506.5,11.7,11.75,14230600,3206
3178,2001-05-23,2001,5,11.88,506.5,11.43,11.62,9200600,3205
3177,2001-05-24,2001,5,11.64,506.5,11.31,11.6,8909200,3204
3176,2001-05-25,2001,5,11.6,506.5,11.25,11.38,5534000,3203
3175,2001-05-29,2001,5,11.16,506.5,10.24,10.74,17554000,3202
3174,2001-05-30,2001,5,10.37,506.5,9.65,9.89,26997800,3201
3173,2001-05-31,2001,5,9.9,506.5,9.74,9.97,15331200,3200
3172,2001-06-01,2001,6,10.07,506.5,9.99,10.45,14160000,3199
3171,2001-06-04,2001,6,10.55,506.5,10.23,10.33,9983400,3198
3170,2001-06-05,2001,6,10.4,506.5,10.18,10.47,16149400,3197
3169,2001-06-06,2001,6,10.46,506.5,10.16,10.36,7752200,3196
3168,2001-06-07,2001,6,10.36,506.5,10.22,10.83,11222800,3195
3167,2001-06-08,2001,6,10.82,506.5,10.36,10.66,11758400,3194
3166,2001-06-11,2001,6,10.53,506.5,9.97,10.02,9949000,3193
3165,2001-06-12,2001,6,9.88,506.5,9.88,10.16,10747000,3192
3164,2001-06-13,2001,6,10.71,506.5,10.03,10.24,18034600,3191
3163,2001-06-14,2001,6,10.02,506.5,9.88,9.94,10289600,3190
3162,2001-06-15,2001,6,10.05,506.5,9.68,10.22,15851200,3189
3161,2001-06-18,2001,6,10.2,506.5,10,10.16,12228000,3188
3160,2001-06-19,2001,6,10.42,506.5,10,10.09,11328200,3187
3159,2001-06-20,2001,6,10,506.5,9.99,10.84,15273600,3186
3158,2001-06-21,2001,6,10.78,506.5,10.55,11.24,11792200,3185
3157,2001-06-22,2001,6,11.24,506.5,10.76,11.13,10124600,3184
3156,2001-06-25,2001,6,11.25,506.5,11.22,12,15221000,3183
3155,2001-06-26,2001,6,11.67,506.5,11.5,11.88,9610200,3182
3154,2001-06-27,2001,6,11.92,506.5,11.25,11.67,13089000,3181
3153,2001-06-28,2001,6,11.54,506.5,11.47,11.77,12226200,3180
3152,2001-06-29,2001,6,11.83,506.5,11.6,11.62,18224200,3179
3151,2001-07-02,2001,7,11.82,506.5,11.57,11.95,8033200,3178
3150,2001-07-03,2001,7,11.82,506.5,11.75,11.92,3947400,3177
3149,2001-07-05,2001,7,11.8,506.5,11.5,11.59,5123600,3176
3148,2001-07-06,2001,7,11.38,506.5,10.86,11.01,10183600,3175
3147,2001-07-09,2001,7,11.04,506.5,10.84,11.35,11931800,3174
3146,2001-07-10,2001,7,11.47,506.5,10.42,10.57,13031800,3173
3145,2001-07-11,2001,7,10.51,506.5,10.5,11.27,16508800,3172
3144,2001-07-12,2001,7,11.65,506.5,11.65,12.18,21134000,3171
3143,2001-07-13,2001,7,12.07,506.5,11.92,12.42,16004000,3170
3142,2001-07-16,2001,7,12.44,506.5,11.95,11.98,9080400,3169
3141,2001-07-17,2001,7,11.99,506.5,11.5,12.55,20288800,3168
3140,2001-07-18,2001,7,10.92,506.5,10.21,10.39,39957000,3167
3139,2001-07-19,2001,7,10.62,506.5,9.88,9.98,30325200,3166
3138,2001-07-20,2001,7,9.85,506.5,9.74,9.99,15422000,3165
3137,2001-07-23,2001,7,10.04,506.5,9.72,9.77,8507600,3164
3136,2001-07-24,2001,7,9.7,506.5,9.36,9.54,12141400,3163
3135,2001-07-25,2001,7,9.56,506.5,8.99,9.24,15510600,3162
3134,2001-07-26,2001,7,9.24,506.5,8.93,9.3,12722000,3161
3133,2001-07-27,2001,7,9.38,506.5,9.25,9.48,11669000,3160
3132,2001-07-30,2001,7,9.56,506.5,9.26,9.46,8637200,3159
3131,2001-07-31,2001,7,9.64,506.5,9.26,9.39,8143600,3158
3130,2001-08-01,2001,8,9.5,506.5,9.47,9.53,10593800,3157
3129,2001-08-02,2001,8,9.82,506.5,9.63,9.91,8862600,3156
3128,2001-08-03,2001,8,9.95,506.5,9.5,9.75,6562200,3155
3127,2001-08-06,2001,8,9.52,506.5,9.5,9.57,3475400,3154
3126,2001-08-07,2001,8,9.66,506.5,9.49,9.62,5911800,3153
3125,2001-08-08,2001,8,9.63,506.5,9.27,9.45,9469000,3152
3124,2001-08-09,2001,8,9.48,506.5,9.36,9.53,7054600,3151
3123,2001-08-10,2001,8,9.52,506.5,9.3,9.51,6604400,3150
3122,2001-08-13,2001,8,9.55,506.5,9.38,9.54,5177400,3149
3121,2001-08-14,2001,8,9.6,506.5,9.34,9.36,7986000,3148
3120,2001-08-15,2001,8,9.38,506.5,9.1,9.22,9418600,3147
3119,2001-08-16,2001,8,9.14,506.5,8.99,9.32,10116200,3146
3118,2001-08-17,2001,8,9,506.5,9,9.04,7278200,3145
3117,2001-08-20,2001,8,9.07,506.5,8.91,9.06,8839600,3144
3116,2001-08-21,2001,8,9.07,506.5,8.85,8.96,6331600,3143
3115,2001-08-22,2001,8,8.97,506.5,8.8,9.11,6061200,3142
3114,2001-08-23,2001,8,9.1,506.5,8.79,8.9,6911000,3141
3113,2001-08-24,2001,8,9,506.5,8.82,9.28,9996200,3140
